DateTime,Demand(MWh),Wind prod(MWh),solar_prod(MWh),Price(€/MWh),Hour_,isWeekday_Saturday,isWeekday_Sunday,isWeekday_Weekday,Time of day_Day Time,Time of day_Night Time
2018-01-01 00:00:00,41305.75,32591.445000000003,0.0,-5.27,0.0,0,0,1,0,1
2018-01-01 01:00:00,39459.0,35791.755000000005,0.0,-29.99,1.0,0,0,1,0,1
2018-01-01 02:00:00,38436.75,39235.700000000004,0.0,-56.65,2.0,0,0,1,0,1
2018-01-01 03:00:00,38260.75,41785.18,0.0,-63.14,3.0,0,0,1,0,1
2018-01-01 04:00:00,38562.0,43032.115,0.0,-64.62,4.0,0,0,1,0,1
2018-01-01 05:00:00,38668.5,43735.27,0.0,-67.0,5.0,0,0,1,0,1
2018-01-01 06:00:00,37844.75,44264.075000000004,0.0,-72.54,6.0,0,0,1,1,0
2018-01-01 07:00:00,39405.25,44097.545,180.92000000000002,-76.01,7.0,0,0,1,1,0
2018-01-01 08:00:00,42383.25,43157.285,2397.19,-71.45,8.0,0,0,1,1,0
2018-01-01 09:00:00,45298.75,42410.545,5246.68,-66.88,9.0,0,0,1,1,0
2018-01-01 10:00:00,47925.5,42364.075,7327.26,-62.0,10.0,0,0,1,1,0
2018-01-01 11:00:00,50621.75,41468.01,8684.16,-56.08,11.0,0,0,1,1,0
2018-01-01 12:00:00,50717.25,38140.5,8277.09,-49.96,12.0,0,0,1,1,0
2018-01-01 13:00:00,48984.0,33068.405,5698.9800000000005,-24.29,13.0,0,0,1,1,0
2018-01-01 14:00:00,47352.25,28396.444999999996,1854.43,-5.59,14.0,0,0,1,1,0
2018-01-01 15:00:00,47048.25,25287.81,0.0,0.23,15.0,0,0,1,1,0
2018-01-01 16:00:00,48414.75,22766.96,0.0,11.02,16.0,0,0,1,1,0
2018-01-01 17:00:00,52255.0,20542.684999999998,0.0,23.5,17.0,0,0,1,1,0
2018-01-01 18:00:00,53384.0,18386.985,0.0,22.91,18.0,0,0,1,1,0
2018-01-01 19:00:00,52496.5,16739.675,0.0,21.02,19.0,0,0,1,0,1
2018-01-01 20:00:00,50435.75,16122.82,0.0,21.05,20.0,0,0,1,0,1
2018-01-01 21:00:00,48988.75,15198.349999999999,0.0,21.95,21.0,0,0,1,0,1
2018-01-01 22:00:00,48113.25,13749.815,0.0,23.52,22.0,0,0,1,0,1
2018-01-01 23:00:00,45366.5,12574.69,0.0,18.96,23.0,0,0,1,0,1
2018-01-02 00:00:00,43762.75,11887.91,0.0,18.12,0.0,0,0,1,0,1
2018-01-02 01:00:00,42480.0,10890.785,0.0,14.99,1.0,0,0,1,0,1
2018-01-02 02:00:00,41761.0,10367.005,0.0,13.63,2.0,0,0,1,0,1
2018-01-02 03:00:00,41971.25,10891.005000000001,0.0,12.15,3.0,0,0,1,0,1
2018-01-02 04:00:00,43276.5,12004.470000000001,0.0,11.83,4.0,0,0,1,0,1
2018-01-02 05:00:00,46475.75,13477.98,0.0,14.55,5.0,0,0,1,0,1
2018-01-02 06:00:00,53659.0,14218.255,0.0,22.58,6.0,0,0,1,1,0
2018-01-02 07:00:00,59404.25,13658.494999999999,45.230000000000004,41.92,7.0,0,0,1,1,0
2018-01-02 08:00:00,62322.25,12307.365,768.9100000000001,47.95,8.0,0,0,1,1,0
2018-01-02 09:00:00,62990.0,11699.66,2035.35,49.9,9.0,0,0,1,1,0
2018-01-02 10:00:00,64601.25,12504.43,3482.71,50.0,10.0,0,0,1,1,0
2018-01-02 11:00:00,65692.5,13264.785,4658.69,49.7,11.0,0,0,1,1,0
2018-01-02 12:00:00,65598.75,12791.32,4568.2300000000005,48.16,12.0,0,0,1,1,0
2018-01-02 13:00:00,65041.5,12706.975,3211.33,47.24,13.0,0,0,1,1,0
2018-01-02 14:00:00,63859.5,14212.415,1085.52,46.1,14.0,0,0,1,1,0
2018-01-02 15:00:00,63510.0,15386.695000000002,0.0,43.86,15.0,0,0,1,1,0
2018-01-02 16:00:00,64202.0,15628.710000000001,0.0,43.64,16.0,0,0,1,1,0
2018-01-02 17:00:00,65300.5,16134.42,0.0,47.37,17.0,0,0,1,1,0
2018-01-02 18:00:00,65181.5,16933.805,0.0,46.08,18.0,0,0,1,1,0
2018-01-02 19:00:00,63779.5,18028.19,0.0,41.08,19.0,0,0,1,0,1
2018-01-02 20:00:00,60152.0,20635.050000000003,0.0,34.94,20.0,0,0,1,0,1
2018-01-02 21:00:00,57151.25,23288.185,0.0,25.46,21.0,0,0,1,0,1
2018-01-02 22:00:00,54456.75,25048.675,0.0,21.3,22.0,0,0,1,0,1
2018-01-02 23:00:00,50131.25,27420.04,0.0,9.94,23.0,0,0,1,0,1
2018-01-03 00:00:00,48067.25,29592.72,0.0,7.93,0.0,0,0,1,0,1
2018-01-03 01:00:00,45974.25,32390.395000000004,0.0,0.03,1.0,0,0,1,0,1
2018-01-03 02:00:00,45102.5,36669.17,0.0,0.02,2.0,0,0,1,0,1
2018-01-03 03:00:00,45135.75,41600.030000000006,0.0,-5.99,3.0,0,0,1,0,1
2018-01-03 04:00:00,46090.5,44320.354999999996,0.0,-9.21,4.0,0,0,1,0,1
2018-01-03 05:00:00,48724.75,46463.415,0.0,-4.64,5.0,0,0,1,0,1
2018-01-03 06:00:00,54289.75,48469.835,0.0,8.02,6.0,0,0,1,1,0
2018-01-03 07:00:00,60427.25,49103.74,45.230000000000004,11.03,7.0,0,0,1,1,0
2018-01-03 08:00:00,63986.25,47843.58500000001,814.14,13.28,8.0,0,0,1,1,0
2018-01-03 09:00:00,64729.75,46730.774999999994,2442.42,13.18,9.0,0,0,1,1,0
2018-01-03 10:00:00,65818.75,45828.505,3708.86,13.71,10.0,0,0,1,1,0
2018-01-03 11:00:00,66739.5,45155.744999999995,4342.08,15.42,11.0,0,0,1,1,0
2018-01-03 12:00:00,66726.0,44582.854999999996,3754.09,15.84,12.0,0,0,1,1,0
2018-01-03 13:00:00,66276.75,44020.33,2035.35,16.0,13.0,0,0,1,1,0
2018-01-03 14:00:00,65172.0,44645.219999999994,497.53,15.75,14.0,0,0,1,1,0
2018-01-03 15:00:00,64982.75,46879.665,0.0,15.14,15.0,0,0,1,1,0
2018-01-03 16:00:00,65807.25,48703.450000000004,0.0,16.0,16.0,0,0,1,1,0
2018-01-03 17:00:00,67241.0,50057.49500000001,0.0,15.11,17.0,0,0,1,1,0
2018-01-03 18:00:00,67123.0,50655.19,0.0,13.37,18.0,0,0,1,1,0
2018-01-03 19:00:00,65677.75,50842.39,0.0,11.06,19.0,0,0,1,0,1
2018-01-03 20:00:00,61654.0,50651.825000000004,0.0,10.06,20.0,0,0,1,0,1
2018-01-03 21:00:00,58648.5,50289.455,0.0,9.3,21.0,0,0,1,0,1
2018-01-03 22:00:00,56459.25,49339.99,0.0,9.87,22.0,0,0,1,0,1
2018-01-03 23:00:00,52106.75,48056.909999999996,0.0,4.97,23.0,0,0,1,0,1
2018-01-04 00:00:00,48687.5,46483.47000000001,0.0,-0.36,0.0,0,0,1,0,1
2018-01-04 01:00:00,46503.5,43922.9,0.0,-5.57,1.0,0,0,1,0,1
2018-01-04 02:00:00,45695.75,41310.49999999999,0.0,-7.85,2.0,0,0,1,0,1
2018-01-04 03:00:00,45835.75,38954.6,0.0,-5.29,3.0,0,0,1,0,1
2018-01-04 04:00:00,46857.0,36265.86,0.0,-1.75,4.0,0,0,1,0,1
2018-01-04 05:00:00,49731.25,33085.54,0.0,6.01,5.0,0,0,1,0,1
2018-01-04 06:00:00,55731.75,29580.325,0.0,19.96,6.0,0,0,1,1,0
2018-01-04 07:00:00,60550.25,25976.25,45.230000000000004,33.59,7.0,0,0,1,1,0
2018-01-04 08:00:00,63075.5,22850.965,678.4499999999999,40.45,8.0,0,0,1,1,0
2018-01-04 09:00:00,64352.75,20024.065,1763.97,41.97,9.0,0,0,1,1,0
2018-01-04 10:00:00,65184.5,17706.99,2532.88,44.91,10.0,0,0,1,1,0
2018-01-04 11:00:00,66394.5,16520.79,2939.9500000000003,48.22,11.0,0,0,1,1,0
2018-01-04 12:00:00,66465.0,14768.945000000002,2713.7999999999997,46.04,12.0,0,0,1,1,0
2018-01-04 13:00:00,65727.75,12979.825,1583.0500000000002,42.0,13.0,0,0,1,1,0
2018-01-04 14:00:00,64551.0,12813.41,271.38,41.08,14.0,0,0,1,1,0
2018-01-04 15:00:00,64235.25,13576.094999999998,0.0,42.04,15.0,0,0,1,1,0
2018-01-04 16:00:00,64926.0,14564.529999999999,0.0,42.53,16.0,0,0,1,1,0
2018-01-04 17:00:00,67117.25,16406.835,0.0,51.43,17.0,0,0,1,1,0
2018-01-04 18:00:00,66834.0,18456.579999999998,0.0,49.96,18.0,0,0,1,1,0
2018-01-04 19:00:00,65477.5,20378.164999999997,0.0,46.73,19.0,0,0,1,0,1
2018-01-04 20:00:00,61589.75,22756.955,0.0,41.57,20.0,0,0,1,0,1
2018-01-04 21:00:00,58761.0,26444.975000000002,0.0,37.09,21.0,0,0,1,0,1
2018-01-04 22:00:00,56693.5,30834.055,0.0,33.92,22.0,0,0,1,0,1
2018-01-04 23:00:00,52512.0,34852.475,0.0,28.05,23.0,0,0,1,0,1
2018-01-05 00:00:00,50753.5,38318.84,0.0,5.96,0.0,0,0,1,0,1
2018-01-05 01:00:00,48591.75,40537.545,0.0,-0.94,1.0,0,0,1,0,1
2018-01-05 02:00:00,47677.75,42388.17,0.0,-0.03,2.0,0,0,1,0,1
2018-01-05 03:00:00,47680.25,42268.01,0.0,0.55,3.0,0,0,1,0,1
2018-01-05 04:00:00,48621.0,41141.19,0.0,-11.81,4.0,0,0,1,0,1
2018-01-05 05:00:00,50792.5,39804.695,0.0,8.92,5.0,0,0,1,0,1
2018-01-05 06:00:00,55524.75,38303.185,0.0,21.68,6.0,0,0,1,1,0
2018-01-05 07:00:00,61033.25,35669.02,180.92000000000002,30.44,7.0,0,0,1,1,0
2018-01-05 08:00:00,64197.75,32023.990000000005,1673.51,36.2,8.0,0,0,1,1,0
2018-01-05 09:00:00,65296.5,27798.155000000002,3527.94,36.3,9.0,0,0,1,1,0
2018-01-05 10:00:00,66259.25,23820.455,4749.15,38.95,10.0,0,0,1,1,0
2018-01-05 11:00:00,67236.0,20870.38,4930.07,39.4,11.0,0,0,1,1,0
2018-01-05 12:00:00,66779.75,17619.215,4070.7,41.69,12.0,0,0,1,1,0
2018-01-05 13:00:00,66168.5,14488.324999999999,2578.11,43.69,13.0,0,0,1,1,0
2018-01-05 14:00:00,64819.0,12067.710000000001,768.9100000000001,44.08,14.0,0,0,1,1,0
2018-01-05 15:00:00,64278.75,11045.09,0.0,47.1,15.0,0,0,1,1,0
2018-01-05 16:00:00,65441.25,10172.155,0.0,47.77,16.0,0,0,1,1,0
2018-01-05 17:00:00,68222.75,9591.829999999998,0.0,56.35,17.0,0,0,1,1,0
2018-01-05 18:00:00,67987.25,9469.63,0.0,57.42,18.0,0,0,1,1,0
2018-01-05 19:00:00,66001.5,9482.519999999999,0.0,53.99,19.0,0,0,1,0,1
2018-01-05 20:00:00,62048.75,9638.9,0.0,42.36,20.0,0,0,1,0,1
2018-01-05 21:00:00,59038.5,9612.035,0.0,39.9,21.0,0,0,1,0,1
2018-01-05 22:00:00,56951.75,9533.205,0.0,39.97,22.0,0,0,1,0,1
2018-01-05 23:00:00,52819.25,9462.805,0.0,36.27,23.0,0,0,1,0,1
2018-01-06 00:00:00,47669.0,9039.960000000001,0.0,29.45,0.0,1,0,0,0,1
2018-01-06 01:00:00,45865.75,8482.635,0.0,28.55,1.0,1,0,0,0,1
2018-01-06 02:00:00,44828.75,7843.170000000001,0.0,28.18,2.0,1,0,0,0,1
2018-01-06 03:00:00,44424.5,7178.65,0.0,27.33,3.0,1,0,0,0,1
2018-01-06 04:00:00,44367.5,6626.225,0.0,27.08,4.0,1,0,0,0,1
2018-01-06 05:00:00,44111.25,6129.775000000001,0.0,28.7,5.0,1,0,0,0,1
2018-01-06 06:00:00,43869.0,5813.495,0.0,30.0,6.0,1,0,0,1,0
2018-01-06 07:00:00,46913.75,5561.915,226.15,31.36,7.0,1,0,0,1,0
2018-01-06 08:00:00,50562.25,4922.22,1718.74,34.19,8.0,1,0,0,1,0
2018-01-06 09:00:00,52947.75,4114.299999999999,3799.32,41.11,9.0,1,0,0,1,0
2018-01-06 10:00:00,54504.25,3531.795,5472.83,44.0,10.0,1,0,0,1,0
2018-01-06 11:00:00,55999.25,3059.5150000000003,5879.900000000001,43.74,11.0,1,0,0,1,0
2018-01-06 12:00:00,55595.75,2709.305,5020.53,44.01,12.0,1,0,0,1,0
2018-01-06 13:00:00,54422.75,2703.155,3301.79,42.9,13.0,1,0,0,1,0
2018-01-06 14:00:00,53281.5,3169.1150000000002,1221.21,38.7,14.0,1,0,0,1,0
2018-01-06 15:00:00,53258.75,4137.25,45.230000000000004,37.4,15.0,1,0,0,1,0
2018-01-06 16:00:00,54745.25,5028.1900000000005,0.0,40.52,16.0,1,0,0,1,0
2018-01-06 17:00:00,58205.0,5907.530000000001,0.0,45.46,17.0,1,0,0,1,0
2018-01-06 18:00:00,58821.25,6767.139999999999,0.0,49.98,18.0,1,0,0,1,0
2018-01-06 19:00:00,57654.0,7674.615,0.0,45.9,19.0,1,0,0,0,1
2018-01-06 20:00:00,54436.5,8664.515,0.0,40.9,20.0,1,0,0,0,1
2018-01-06 21:00:00,52227.25,9769.195,0.0,33.69,21.0,1,0,0,0,1
2018-01-06 22:00:00,51687.25,10900.990000000002,0.0,36.26,22.0,1,0,0,0,1
2018-01-06 23:00:00,48580.25,11494.16,0.0,29.03,23.0,1,0,0,0,1
2018-01-07 00:00:00,45735.0,12038.984999999999,0.0,21.87,0.0,0,1,0,0,1
2018-01-07 01:00:00,44052.75,12785.415,0.0,15.98,1.0,0,1,0,0,1
2018-01-07 02:00:00,43198.5,12957.66,0.0,15.99,2.0,0,1,0,0,1
2018-01-07 03:00:00,42890.5,12510.295,0.0,14.0,3.0,0,1,0,0,1
2018-01-07 04:00:00,42806.25,12141.325,0.0,12.51,4.0,0,1,0,0,1
2018-01-07 05:00:00,42339.5,12087.82,0.0,13.21,5.0,0,1,0,0,1
2018-01-07 06:00:00,41634.75,12040.369999999999,0.0,12.17,6.0,0,1,0,1,0
2018-01-07 07:00:00,43473.75,12198.785,90.46000000000001,13.02,7.0,0,1,0,1,0
2018-01-07 08:00:00,46272.0,12002.35,2578.11,20.52,8.0,0,1,0,1,0
2018-01-07 09:00:00,49230.25,12000.994999999999,6151.280000000001,23.22,9.0,0,1,0,1,0
2018-01-07 10:00:00,51302.75,13311.404999999999,8638.93,24.81,10.0,0,1,0,1,0
2018-01-07 11:00:00,53518.75,14152.324999999999,9679.22,28.95,11.0,0,1,0,1,0
2018-01-07 12:00:00,53598.0,13718.99,9000.77,28.96,12.0,0,1,0,1,0
2018-01-07 13:00:00,52413.0,12625.19,6422.66,27.08,13.0,0,1,0,1,0
2018-01-07 14:00:00,51448.75,12550.62,2306.73,23.46,14.0,0,1,0,1,0
2018-01-07 15:00:00,51331.0,14570.755000000001,0.0,23.7,15.0,0,1,0,1,0
2018-01-07 16:00:00,52815.25,15584.239999999998,0.0,27.21,16.0,0,1,0,1,0
2018-01-07 17:00:00,56412.25,15348.774999999998,0.0,30.88,17.0,0,1,0,1,0
2018-01-07 18:00:00,57263.0,14671.575000000003,0.0,34.34,18.0,0,1,0,1,0
2018-01-07 19:00:00,56071.5,13672.635,0.0,32.33,19.0,0,1,0,0,1
2018-01-07 20:00:00,53303.5,12751.34,0.0,31.44,20.0,0,1,0,0,1
2018-01-07 21:00:00,51621.5,12099.085,0.0,28.94,21.0,0,1,0,0,1
2018-01-07 22:00:00,51737.0,11973.14,0.0,29.69,22.0,0,1,0,0,1
2018-01-07 23:00:00,48726.25,11863.070000000002,0.0,27.01,23.0,0,1,0,0,1
2018-01-08 00:00:00,46938.0,11877.739999999998,0.0,18.91,0.0,0,0,1,0,1
2018-01-08 01:00:00,45468.0,11630.94,0.0,15.15,1.0,0,0,1,0,1
2018-01-08 02:00:00,44900.75,11786.210000000001,0.0,15.11,2.0,0,0,1,0,1
2018-01-08 03:00:00,45146.5,12000.55,0.0,13.42,3.0,0,0,1,0,1
2018-01-08 04:00:00,46559.0,12312.86,0.0,12.91,4.0,0,0,1,0,1
2018-01-08 05:00:00,50036.0,12679.945,0.0,17.1,5.0,0,0,1,0,1
2018-01-08 06:00:00,57595.75,13010.205000000002,0.0,30.03,6.0,0,0,1,1,0
2018-01-08 07:00:00,63336.25,13386.140000000001,361.84000000000003,42.93,7.0,0,0,1,1,0
2018-01-08 08:00:00,65882.0,13281.22,4523.0,44.95,8.0,0,0,1,1,0
2018-01-08 09:00:00,66434.0,14303.099999999999,8819.85,42.57,9.0,0,0,1,1,0
2018-01-08 10:00:00,67332.75,16259.635000000002,11714.57,41.98,10.0,0,0,1,1,0
2018-01-08 11:00:00,68412.0,18592.39,12664.400000000001,41.54,11.0,0,0,1,1,0
2018-01-08 12:00:00,68120.25,19508.855,11397.960000000001,42.9,12.0,0,0,1,1,0
2018-01-08 13:00:00,67702.0,19596.22,7915.249999999999,42.9,13.0,0,0,1,1,0
2018-01-08 14:00:00,66416.75,22456.41,2804.2599999999998,40.91,14.0,0,0,1,1,0
2018-01-08 15:00:00,65639.0,25025.08,0.0,40.97,15.0,0,0,1,1,0
2018-01-08 16:00:00,64680.5,25713.729999999996,0.0,39.69,16.0,0,0,1,1,0
2018-01-08 17:00:00,65534.75,25885.265,0.0,40.26,17.0,0,0,1,1,0
2018-01-08 18:00:00,65711.5,25813.455,0.0,37.99,18.0,0,0,1,1,0
2018-01-08 19:00:00,64930.25,25660.77,0.0,31.92,19.0,0,0,1,0,1
2018-01-08 20:00:00,62273.75,25440.4,0.0,28.02,20.0,0,0,1,0,1
2018-01-08 21:00:00,60218.5,25681.339999999997,0.0,22.35,21.0,0,0,1,0,1
2018-01-08 22:00:00,57934.75,25935.205,0.0,22.7,22.0,0,0,1,0,1
2018-01-08 23:00:00,53625.0,26094.52,0.0,4.89,23.0,0,0,1,0,1
2018-01-09 00:00:00,50887.5,26430.62,0.0,13.09,0.0,0,0,1,0,1
2018-01-09 01:00:00,49146.5,26552.565000000002,0.0,12.62,1.0,0,0,1,0,1
2018-01-09 02:00:00,48411.5,26523.92,0.0,9.79,2.0,0,0,1,0,1
2018-01-09 03:00:00,48639.5,26968.185,0.0,4.99,3.0,0,0,1,0,1
2018-01-09 04:00:00,49739.5,27099.64,0.0,9.24,4.0,0,0,1,0,1
2018-01-09 05:00:00,52476.75,27172.805,0.0,14.66,5.0,0,0,1,0,1
2018-01-09 06:00:00,58877.0,26858.870000000003,0.0,28.17,6.0,0,0,1,1,0
2018-01-09 07:00:00,64056.25,26718.035,226.15,32.36,7.0,0,0,1,1,0
2018-01-09 08:00:00,66381.0,25421.629999999997,1990.12,32.53,8.0,0,0,1,1,0
2018-01-09 09:00:00,66866.0,23976.51,4206.39,32.38,9.0,0,0,1,1,0
2018-01-09 10:00:00,67727.75,23312.49,6241.740000000001,32.35,10.0,0,0,1,1,0
2018-01-09 11:00:00,68589.75,22256.095,6603.58,34.04,11.0,0,0,1,1,0
2018-01-09 12:00:00,68546.25,21114.469999999998,5563.29,35.99,12.0,0,0,1,1,0
2018-01-09 13:00:00,68207.0,20799.73,3437.48,39.58,13.0,0,0,1,1,0
2018-01-09 14:00:00,67228.0,20579.774999999998,1040.29,40.62,14.0,0,0,1,1,0
2018-01-09 15:00:00,66669.0,20312.52,0.0,40.98,15.0,0,0,1,1,0
2018-01-09 16:00:00,66973.75,19156.16,0.0,42.88,16.0,0,0,1,1,0
2018-01-09 17:00:00,69150.75,17438.915,0.0,44.06,17.0,0,0,1,1,0
2018-01-09 18:00:00,69332.75,15350.525,0.0,42.91,18.0,0,0,1,1,0
2018-01-09 19:00:00,68083.0,13686.76,0.0,40.98,19.0,0,0,1,0,1
2018-01-09 20:00:00,64187.0,12092.145,0.0,40.9,20.0,0,0,1,0,1
2018-01-09 21:00:00,61101.0,10817.46,0.0,38.0,21.0,0,0,1,0,1
2018-01-09 22:00:00,59162.75,9448.32,0.0,32.6,22.0,0,0,1,0,1
2018-01-09 23:00:00,54675.5,8080.02,0.0,30.61,23.0,0,0,1,0,1
2018-01-10 00:00:00,52997.75,6950.799999999999,0.0,30.0,0.0,0,0,1,0,1
2018-01-10 01:00:00,51079.75,6360.1449999999995,0.0,28.3,1.0,0,0,1,0,1
2018-01-10 02:00:00,50218.25,6206.185,0.0,27.95,2.0,0,0,1,0,1
2018-01-10 03:00:00,50419.5,6473.509999999999,0.0,26.91,3.0,0,0,1,0,1
2018-01-10 04:00:00,51461.25,6702.995,0.0,26.63,4.0,0,0,1,0,1
2018-01-10 05:00:00,54036.75,6680.47,0.0,30.91,5.0,0,0,1,0,1
2018-01-10 06:00:00,60335.75,6513.77,0.0,34.87,6.0,0,0,1,1,0
2018-01-10 07:00:00,65961.0,6354.095,226.15,45.09,7.0,0,0,1,1,0
2018-01-10 08:00:00,68544.25,5321.94,1854.43,49.16,8.0,0,0,1,1,0
2018-01-10 09:00:00,69289.5,3913.27,4432.54,48.94,9.0,0,0,1,1,0
2018-01-10 10:00:00,70094.25,3115.7200000000003,7236.8,48.04,10.0,0,0,1,1,0
2018-01-10 11:00:00,71193.25,2890.67,9226.92,47.78,11.0,0,0,1,1,0
2018-01-10 12:00:00,70810.25,2676.125,8593.7,47.19,12.0,0,0,1,1,0
2018-01-10 13:00:00,70150.5,2813.79,5698.9800000000005,45.24,13.0,0,0,1,1,0
2018-01-10 14:00:00,68959.25,3620.035,1899.66,47.1,14.0,0,0,1,1,0
2018-01-10 15:00:00,68332.0,4787.06,0.0,47.98,15.0,0,0,1,1,0
2018-01-10 16:00:00,68765.25,5622.759999999999,0.0,48.9,16.0,0,0,1,1,0
2018-01-10 17:00:00,71676.0,5902.46,0.0,51.9,17.0,0,0,1,1,0
2018-01-10 18:00:00,71676.75,5757.1449999999995,0.0,52.69,18.0,0,0,1,1,0
2018-01-10 19:00:00,70172.75,5257.545,0.0,49.1,19.0,0,0,1,0,1
2018-01-10 20:00:00,66205.75,4462.245,0.0,44.0,20.0,0,0,1,0,1
2018-01-10 21:00:00,63177.75,3611.295,0.0,36.99,21.0,0,0,1,0,1
2018-01-10 22:00:00,61140.5,2635.385,0.0,38.43,22.0,0,0,1,0,1
2018-01-10 23:00:00,56872.75,1783.87,0.0,37.9,23.0,0,0,1,0,1
2018-01-11 00:00:00,52533.0,1276.1349999999998,0.0,37.33,0.0,0,0,1,0,1
2018-01-11 01:00:00,50558.0,1030.79,0.0,36.3,1.0,0,0,1,0,1
2018-01-11 02:00:00,49721.25,914.385,0.0,34.2,2.0,0,0,1,0,1
2018-01-11 03:00:00,49929.0,861.935,0.0,33.0,3.0,0,0,1,0,1
2018-01-11 04:00:00,50939.75,830.45,0.0,33.05,4.0,0,0,1,0,1
2018-01-11 05:00:00,53413.0,780.0150000000001,0.0,37.09,5.0,0,0,1,0,1
2018-01-11 06:00:00,59394.0,700.67,0.0,41.5,6.0,0,0,1,1,0
2018-01-11 07:00:00,65298.75,600.3599999999999,180.92000000000002,53.07,7.0,0,0,1,1,0
2018-01-11 08:00:00,67857.25,469.61,1673.51,57.02,8.0,0,0,1,1,0
2018-01-11 09:00:00,68325.75,346.91499999999996,3799.32,55.91,9.0,0,0,1,1,0
2018-01-11 10:00:00,69353.5,293.56,5698.9800000000005,55.13,10.0,0,0,1,1,0
2018-01-11 11:00:00,70388.25,349.725,6784.5,55.91,11.0,0,0,1,1,0
2018-01-11 12:00:00,70093.0,547.52,6286.97,54.61,12.0,0,0,1,1,0
2018-01-11 13:00:00,69315.25,943.625,4251.62,54.83,13.0,0,0,1,1,0
2018-01-11 14:00:00,67963.5,1530.875,1492.5900000000001,54.74,14.0,0,0,1,1,0
2018-01-11 15:00:00,67083.75,2107.76,45.230000000000004,54.01,15.0,0,0,1,1,0
2018-01-11 16:00:00,67368.0,2387.71,0.0,54.96,16.0,0,0,1,1,0
2018-01-11 17:00:00,70205.75,2388.115,0.0,57.04,17.0,0,0,1,1,0
2018-01-11 18:00:00,70184.0,2219.9,0.0,57.48,18.0,0,0,1,1,0
2018-01-11 19:00:00,68814.75,2030.565,0.0,54.9,19.0,0,0,1,0,1
2018-01-11 20:00:00,65003.5,1927.1949999999997,0.0,50.0,20.0,0,0,1,0,1
2018-01-11 21:00:00,61889.5,1995.77,0.0,43.13,21.0,0,0,1,0,1
2018-01-11 22:00:00,59774.0,2168.23,0.0,42.4,22.0,0,0,1,0,1
2018-01-11 23:00:00,55443.25,2355.2850000000003,0.0,37.92,23.0,0,0,1,0,1
2018-01-12 00:00:00,52561.25,2582.785,0.0,33.09,0.0,0,0,1,0,1
2018-01-12 01:00:00,50574.5,2777.1600000000003,0.0,33.45,1.0,0,0,1,0,1
2018-01-12 02:00:00,49701.75,2974.5950000000003,0.0,34.0,2.0,0,0,1,0,1
2018-01-12 03:00:00,49853.5,3189.3099999999995,0.0,33.08,3.0,0,0,1,0,1
2018-01-12 04:00:00,50918.25,3411.19,0.0,33.03,4.0,0,0,1,0,1
2018-01-12 05:00:00,53379.75,3652.38,0.0,35.1,5.0,0,0,1,0,1
2018-01-12 06:00:00,59507.25,3907.495,0.0,39.93,6.0,0,0,1,1,0
2018-01-12 07:00:00,65104.75,3945.115,271.38,48.5,7.0,0,0,1,1,0
2018-01-12 08:00:00,67327.75,3599.0699999999997,2125.81,48.23,8.0,0,0,1,1,0
2018-01-12 09:00:00,67541.75,3261.705,4658.69,45.99,9.0,0,0,1,1,0
2018-01-12 10:00:00,68398.75,3088.465,6513.12,45.95,10.0,0,0,1,1,0
2018-01-12 11:00:00,69283.25,3154.9950000000003,7191.57,46.91,11.0,0,0,1,1,0
2018-01-12 12:00:00,68905.0,3385.8500000000004,6286.97,48.49,12.0,0,0,1,1,0
2018-01-12 13:00:00,67685.25,4024.9700000000003,4206.39,48.45,13.0,0,0,1,1,0
2018-01-12 14:00:00,66201.75,5368.09,1537.8200000000002,45.96,14.0,0,0,1,1,0
2018-01-12 15:00:00,65449.0,7057.004999999999,45.230000000000004,45.92,15.0,0,0,1,1,0
2018-01-12 16:00:00,65932.0,7981.9,0.0,46.5,16.0,0,0,1,1,0
2018-01-12 17:00:00,68887.5,8285.904999999999,0.0,50.52,17.0,0,0,1,1,0
2018-01-12 18:00:00,68924.25,8399.625,0.0,47.0,18.0,0,0,1,1,0
2018-01-12 19:00:00,67267.0,8218.815,0.0,44.91,19.0,0,0,1,0,1
2018-01-12 20:00:00,63429.25,8024.3150000000005,0.0,43.01,20.0,0,0,1,0,1
2018-01-12 21:00:00,60276.75,7711.349999999999,0.0,38.79,21.0,0,0,1,0,1
2018-01-12 22:00:00,58497.25,7398.135,0.0,35.02,22.0,0,0,1,0,1
2018-01-12 23:00:00,54343.5,7271.96,0.0,33.24,23.0,0,0,1,0,1
2018-01-13 00:00:00,51632.0,7159.21,0.0,39.03,0.0,1,0,0,0,1
2018-01-13 01:00:00,49463.75,7348.75,0.0,30.97,1.0,1,0,0,0,1
2018-01-13 02:00:00,48272.75,7573.209999999999,0.0,29.87,2.0,1,0,0,0,1
2018-01-13 03:00:00,48068.5,7914.745,0.0,28.93,3.0,1,0,0,0,1
2018-01-13 04:00:00,48204.75,8458.82,0.0,28.79,4.0,1,0,0,0,1
2018-01-13 05:00:00,48493.5,9448.625,0.0,28.98,5.0,1,0,0,0,1
2018-01-13 06:00:00,49695.5,10629.980000000001,0.0,29.35,6.0,1,0,0,1,0
2018-01-13 07:00:00,53278.0,11412.619999999999,814.14,31.43,7.0,1,0,0,1,0
2018-01-13 08:00:00,56982.0,11179.4,5156.22,36.43,8.0,1,0,0,1,0
