DateTime,Demand(MWh),Wind prod(MWh),solar_prod(MWh),Price(€/MWh),Hour_,isWeekday_Saturday,isWeekday_Sunday,isWeekday_Weekday,Time of day_Day Time,Time of day_Night Time
2020-01-01 00:00:00,45473.0,6574.0,0,41.88,0.0,0,0,1,0,1
2020-01-01 01:00:00,43473.0,6990.0,0,38.6,1.0,0,0,1,0,1
2020-01-01 02:00:00,42557.0,7373.0,0,36.55,2.0,0,0,1,0,1
2020-01-01 03:00:00,42449.0,7449.0,0,32.32,3.0,0,0,1,0,1
2020-01-01 04:00:00,42568.0,7700.0,0,30.85,4.0,0,0,1,0,1
2020-01-01 05:00:00,42209.0,7706.0,0,30.14,5.0,0,0,1,0,1
2020-01-01 06:00:00,40676.0,7420.0,0,30.17,6.0,0,0,1,1,0
2020-01-01 07:00:00,41921.0,7326.0,0,30.0,7.0,0,0,1,1,0
2020-01-01 08:00:00,44545.0,7258.0,376,30.65,8.0,0,0,1,1,0
2020-01-01 09:00:00,47357.0,7306.0,3109,30.65,9.0,0,0,1,1,0
2020-01-01 10:00:00,49265.0,7262.0,6771,30.27,10.0,0,0,1,1,0
2020-01-01 11:00:00,51060.0,7172.0,9710,30.34,11.0,0,0,1,1,0
2020-01-01 12:00:00,51058.0,7247.0,11066,30.99,12.0,0,0,1,1,0
2020-01-01 13:00:00,49682.0,7771.0,10177,30.04,13.0,0,0,1,1,0
2020-01-01 14:00:00,48678.0,7333.0,7026,30.75,14.0,0,0,1,1,0
2020-01-01 15:00:00,48706.0,7174.0,2536,32.11,15.0,0,0,1,1,0
2020-01-01 16:00:00,49848.0,8340.0,123,35.98,16.0,0,0,1,1,0
2020-01-01 17:00:00,53011.0,10376.0,0,40.4,17.0,0,0,1,1,0
2020-01-01 18:00:00,54401.0,12281.0,0,44.05,18.0,0,0,1,1,0
2020-01-01 19:00:00,53892.0,13435.0,0,43.15,19.0,0,0,1,0,1
2020-01-01 20:00:00,52232.0,13883.0,0,43.45,20.0,0,0,1,0,1
2020-01-01 21:00:00,50898.0,14008.0,0,40.68,21.0,0,0,1,0,1
2020-01-01 22:00:00,50286.0,12695.0,0,40.27,22.0,0,0,1,0,1
2020-01-01 23:00:00,47592.0,12244.0,0,34.85,23.0,0,0,1,0,1
2020-01-02 00:00:00,45960.0,12204.0,0,35.4,0.0,0,0,1,0,1
2020-01-02 01:00:00,44371.0,11805.0,0,31.98,1.0,0,0,1,0,1
2020-01-02 02:00:00,44016.0,11759.0,0,30.5,2.0,0,0,1,0,1
2020-01-02 03:00:00,44305.0,11418.0,0,28.79,3.0,0,0,1,0,1
2020-01-02 04:00:00,45326.0,11545.0,0,28.42,4.0,0,0,1,0,1
2020-01-02 05:00:00,48353.0,12065.0,0,28.75,5.0,0,0,1,0,1
2020-01-02 06:00:00,54602.0,13277.0,0,34.16,6.0,0,0,1,1,0
2020-01-02 07:00:00,59520.0,14178.0,0,42.07,7.0,0,0,1,1,0
2020-01-02 08:00:00,61621.0,14316.0,430,44.89,8.0,0,0,1,1,0
2020-01-02 09:00:00,62165.0,14814.0,3143,45.26,9.0,0,0,1,1,0
2020-01-02 10:00:00,62673.0,14730.0,6131,45.57,10.0,0,0,1,1,0
2020-01-02 11:00:00,63004.0,14169.0,8175,45.09,11.0,0,0,1,1,0
2020-01-02 12:00:00,62730.0,13409.0,8612,45.16,12.0,0,0,1,1,0
2020-01-02 13:00:00,62015.0,13452.0,7238,44.9,13.0,0,0,1,1,0
2020-01-02 14:00:00,61360.0,14317.0,4569,44.06,14.0,0,0,1,1,0
2020-01-02 15:00:00,61068.0,15682.0,1403,44.84,15.0,0,0,1,1,0
2020-01-02 16:00:00,61626.0,17256.0,53,44.4,16.0,0,0,1,1,0
2020-01-02 17:00:00,63772.0,19503.0,0,46.05,17.0,0,0,1,1,0
2020-01-02 18:00:00,63688.0,21581.0,0,46.72,18.0,0,0,1,1,0
2020-01-02 19:00:00,62364.0,22911.0,0,45.26,19.0,0,0,1,0,1
2020-01-02 20:00:00,59279.0,23672.0,0,39.32,20.0,0,0,1,0,1
2020-01-02 21:00:00,56527.0,24354.0,0,34.06,21.0,0,0,1,0,1
2020-01-02 22:00:00,54358.0,24309.0,0,32.22,22.0,0,0,1,0,1
2020-01-02 23:00:00,51197.0,24562.0,0,24.99,23.0,0,0,1,0,1
2020-01-03 00:00:00,49745.0,25711.0,0,21.47,0.0,0,0,1,0,1
2020-01-03 01:00:00,47965.0,27081.0,0,13.04,1.0,0,0,1,0,1
2020-01-03 02:00:00,47152.0,27812.0,0,1.53,2.0,0,0,1,0,1
2020-01-03 03:00:00,47249.0,28717.0,0,0.14,3.0,0,0,1,0,1
2020-01-03 04:00:00,47941.0,29828.0,0,0.85,4.0,0,0,1,0,1
2020-01-03 05:00:00,50198.0,30814.0,0,9.92,5.0,0,0,1,0,1
2020-01-03 06:00:00,55411.0,32453.0,0,24.48,6.0,0,0,1,1,0
2020-01-03 07:00:00,60981.0,33215.0,0,26.68,7.0,0,0,1,1,0
2020-01-03 08:00:00,63790.0,33356.0,256,28.81,8.0,0,0,1,1,0
2020-01-03 09:00:00,63988.0,32773.0,1694,29.28,9.0,0,0,1,1,0
2020-01-03 10:00:00,64472.0,32907.0,3131,28.85,10.0,0,0,1,1,0
2020-01-03 11:00:00,64677.0,32962.0,3981,31.8,11.0,0,0,1,1,0
2020-01-03 12:00:00,64243.0,31587.0,4062,37.94,12.0,0,0,1,1,0
2020-01-03 13:00:00,62842.0,31951.0,2866,37.9,13.0,0,0,1,1,0
2020-01-03 14:00:00,61575.0,32447.0,1643,38.11,14.0,0,0,1,1,0
2020-01-03 15:00:00,61101.0,32488.0,601,37.91,15.0,0,0,1,1,0
2020-01-03 16:00:00,61740.0,33827.0,32,38.44,16.0,0,0,1,1,0
2020-01-03 17:00:00,63735.0,34640.0,0,40.47,17.0,0,0,1,1,0
2020-01-03 18:00:00,63524.0,35898.0,0,41.35,18.0,0,0,1,1,0
2020-01-03 19:00:00,62015.0,35541.0,0,33.37,19.0,0,0,1,0,1
2020-01-03 20:00:00,58661.0,34598.0,0,28.89,20.0,0,0,1,0,1
2020-01-03 21:00:00,55848.0,33599.0,0,27.7,21.0,0,0,1,0,1
2020-01-03 22:00:00,54251.0,32941.0,0,25.7,22.0,0,0,1,0,1
2020-01-03 23:00:00,51316.0,32402.0,0,22.04,23.0,0,0,1,0,1
2020-01-04 00:00:00,50783.0,31701.0,0,22.9,0.0,1,0,0,0,1
2020-01-04 01:00:00,49028.0,30531.0,0,15.95,1.0,1,0,0,0,1
2020-01-04 02:00:00,48087.0,29255.0,0,16.63,2.0,1,0,0,0,1
2020-01-04 03:00:00,47806.0,29014.0,0,6.45,3.0,1,0,0,0,1
2020-01-04 04:00:00,48131.0,30348.0,0,3.83,4.0,1,0,0,0,1
2020-01-04 05:00:00,48135.0,32175.0,0,0.12,5.0,1,0,0,0,1
2020-01-04 06:00:00,48375.0,34330.0,0,0.07,6.0,1,0,0,1,0
2020-01-04 07:00:00,50442.0,35315.0,0,19.07,7.0,1,0,0,1,0
2020-01-04 08:00:00,53695.0,36286.0,113,17.49,8.0,1,0,0,1,0
2020-01-04 09:00:00,55936.0,37766.0,1044,23.98,9.0,1,0,0,1,0
2020-01-04 10:00:00,56892.0,38735.0,2192,8.8,10.0,1,0,0,1,0
2020-01-04 11:00:00,57754.0,39915.0,2803,17.95,11.0,1,0,0,1,0
2020-01-04 12:00:00,57848.0,40614.0,2858,19.5,12.0,1,0,0,1,0
2020-01-04 13:00:00,56548.0,40520.0,2226,13.74,13.0,1,0,0,1,0
2020-01-04 14:00:00,55404.0,39772.0,1371,17.42,14.0,1,0,0,1,0
2020-01-04 15:00:00,55326.0,38176.0,520,20.38,15.0,1,0,0,1,0
2020-01-04 16:00:00,56596.0,37630.0,28,25.08,16.0,1,0,0,1,0
2020-01-04 17:00:00,59520.0,36335.0,0,28.88,17.0,1,0,0,1,0
2020-01-04 18:00:00,60223.0,34322.0,0,32.02,18.0,1,0,0,1,0
2020-01-04 19:00:00,58827.0,31588.0,0,35.35,19.0,1,0,0,0,1
2020-01-04 20:00:00,55772.0,28888.0,0,29.98,20.0,1,0,0,0,1
2020-01-04 21:00:00,53625.0,25248.0,0,34.46,21.0,1,0,0,0,1
2020-01-04 22:00:00,53088.0,21629.0,0,39.75,22.0,1,0,0,0,1
2020-01-04 23:00:00,50493.0,19120.0,0,37.95,23.0,1,0,0,0,1
2020-01-05 00:00:00,42800.0,16806.0,0,33.1,0.0,0,1,0,0,1
2020-01-05 01:00:00,40946.0,14951.0,0,32.28,1.0,0,1,0,0,1
2020-01-05 02:00:00,40212.0,13370.0,0,31.18,2.0,0,1,0,0,1
2020-01-05 03:00:00,39792.0,12296.0,0,30.1,3.0,0,1,0,0,1
2020-01-05 04:00:00,39999.0,11559.0,0,29.96,4.0,0,1,0,0,1
2020-01-05 05:00:00,39788.0,11257.0,0,29.88,5.0,0,1,0,0,1
2020-01-05 06:00:00,39406.0,10820.0,0,30.38,6.0,0,1,0,1,0
2020-01-05 07:00:00,41248.0,10332.0,0,31.15,7.0,0,1,0,1,0
2020-01-05 08:00:00,43609.0,9880.0,178,32.09,8.0,0,1,0,1,0
2020-01-05 09:00:00,46390.0,9696.0,1955,34.27,9.0,0,1,0,1,0
2020-01-05 10:00:00,48607.0,9442.0,4146,37.53,10.0,0,1,0,1,0
2020-01-05 11:00:00,50764.0,9765.0,5295,38.99,11.0,0,1,0,1,0
2020-01-05 12:00:00,50716.0,9797.0,5333,38.15,12.0,0,1,0,1,0
2020-01-05 13:00:00,49710.0,10099.0,4293,35.37,13.0,0,1,0,1,0
2020-01-05 14:00:00,48855.0,10643.0,2706,34.44,14.0,0,1,0,1,0
2020-01-05 15:00:00,48355.0,11730.0,959,36.1,15.0,0,1,0,1,0
2020-01-05 16:00:00,49782.0,13575.0,55,40.59,16.0,0,1,0,1,0
2020-01-05 17:00:00,52860.0,15389.0,0,44.68,17.0,0,1,0,1,0
2020-01-05 18:00:00,53878.0,16410.0,0,46.16,18.0,0,1,0,1,0
2020-01-05 19:00:00,52971.0,16530.0,0,44.62,19.0,0,1,0,0,1
2020-01-05 20:00:00,51090.0,17409.0,0,39.5,20.0,0,1,0,0,1
2020-01-05 21:00:00,49586.0,18034.0,0,35.76,21.0,0,1,0,0,1
2020-01-05 22:00:00,49638.0,17974.0,0,36.49,22.0,0,1,0,0,1
2020-01-05 23:00:00,46897.0,17881.0,0,30.49,23.0,0,1,0,0,1
2020-01-06 00:00:00,44345.0,18221.0,0,29.16,0.0,0,0,1,0,1
2020-01-06 01:00:00,42387.0,17650.0,0,29.0,1.0,0,0,1,0,1
2020-01-06 02:00:00,41504.0,17206.0,0,29.08,2.0,0,0,1,0,1
2020-01-06 03:00:00,41637.0,16841.0,0,27.72,3.0,0,0,1,0,1
2020-01-06 04:00:00,42632.0,16763.0,0,27.03,4.0,0,0,1,0,1
2020-01-06 05:00:00,44831.0,16327.0,0,28.98,5.0,0,0,1,0,1
2020-01-06 06:00:00,49999.0,15554.0,0,33.18,6.0,0,0,1,1,0
2020-01-06 07:00:00,54292.0,14580.0,0,43.13,7.0,0,0,1,1,0
2020-01-06 08:00:00,56095.0,13885.0,317,44.52,8.0,0,0,1,1,0
2020-01-06 09:00:00,57889.0,13821.0,2362,44.96,9.0,0,0,1,1,0
2020-01-06 10:00:00,59281.0,13754.0,4897,44.0,10.0,0,0,1,1,0
2020-01-06 11:00:00,60514.0,13091.0,7015,42.46,11.0,0,0,1,1,0
2020-01-06 12:00:00,60606.0,13107.0,7969,41.3,12.0,0,0,1,1,0
2020-01-06 13:00:00,60354.0,13012.0,7523,40.51,13.0,0,0,1,1,0
2020-01-06 14:00:00,59920.0,12797.0,5509,41.22,14.0,0,0,1,1,0
2020-01-06 15:00:00,59150.0,12924.0,2364,43.28,15.0,0,0,1,1,0
2020-01-06 16:00:00,60169.0,14652.0,197,43.68,16.0,0,0,1,1,0
2020-01-06 17:00:00,62584.0,16621.0,0,47.9,17.0,0,0,1,1,0
2020-01-06 18:00:00,62751.0,18178.0,0,48.91,18.0,0,0,1,1,0
2020-01-06 19:00:00,61338.0,19163.0,0,45.04,19.0,0,0,1,0,1
2020-01-06 20:00:00,58166.0,20190.0,0,40.28,20.0,0,0,1,0,1
2020-01-06 21:00:00,55314.0,21023.0,0,33.89,21.0,0,0,1,0,1
2020-01-06 22:00:00,53689.0,21366.0,0,33.58,22.0,0,0,1,0,1
2020-01-06 23:00:00,50108.0,21699.0,0,32.41,23.0,0,0,1,0,1
2020-01-07 00:00:00,46736.0,22187.0,0,30.75,0.0,0,0,1,0,1
2020-01-07 01:00:00,44602.0,21715.0,0,31.03,1.0,0,0,1,0,1
2020-01-07 02:00:00,44265.0,21367.0,0,29.88,2.0,0,0,1,0,1
2020-01-07 03:00:00,44572.0,21596.0,0,29.0,3.0,0,0,1,0,1
2020-01-07 04:00:00,45979.0,21514.0,0,29.65,4.0,0,0,1,0,1
2020-01-07 05:00:00,48993.0,21211.0,0,31.78,5.0,0,0,1,0,1
2020-01-07 06:00:00,55662.0,20583.0,0,40.87,6.0,0,0,1,1,0
2020-01-07 07:00:00,60698.0,19348.0,0,49.01,7.0,0,0,1,1,0
2020-01-07 08:00:00,62615.0,17326.0,120,51.09,8.0,0,0,1,1,0
2020-01-07 09:00:00,63631.0,14463.0,915,51.12,9.0,0,0,1,1,0
2020-01-07 10:00:00,64273.0,12989.0,1810,49.83,10.0,0,0,1,1,0
2020-01-07 11:00:00,65067.0,12282.0,2637,49.16,11.0,0,0,1,1,0
2020-01-07 12:00:00,64907.0,14285.0,3235,48.43,12.0,0,0,1,1,0
2020-01-07 13:00:00,64594.0,15965.0,3220,47.99,13.0,0,0,1,1,0
2020-01-07 14:00:00,63484.0,16665.0,2356,47.41,14.0,0,0,1,1,0
2020-01-07 15:00:00,62952.0,17021.0,928,45.87,15.0,0,0,1,1,0
2020-01-07 16:00:00,63506.0,18291.0,82,45.9,16.0,0,0,1,1,0
2020-01-07 17:00:00,65557.0,20819.0,0,47.96,17.0,0,0,1,1,0
2020-01-07 18:00:00,65450.0,22988.0,0,48.11,18.0,0,0,1,1,0
2020-01-07 19:00:00,64030.0,24885.0,0,43.63,19.0,0,0,1,0,1
2020-01-07 20:00:00,60564.0,26636.0,0,33.6,20.0,0,0,1,0,1
2020-01-07 21:00:00,57548.0,27658.0,0,32.93,21.0,0,0,1,0,1
2020-01-07 22:00:00,55459.0,27645.0,0,31.29,22.0,0,0,1,0,1
2020-01-07 23:00:00,51744.0,28626.0,0,26.28,23.0,0,0,1,0,1
2020-01-08 00:00:00,49637.0,29881.0,0,18.95,0.0,0,0,1,0,1
2020-01-08 01:00:00,47708.0,30795.0,0,4.96,1.0,0,0,1,0,1
2020-01-08 02:00:00,46992.0,31309.0,0,0.1,2.0,0,0,1,0,1
2020-01-08 03:00:00,47204.0,31263.0,0,0.11,3.0,0,0,1,0,1
2020-01-08 04:00:00,48261.0,30875.0,0,1.75,4.0,0,0,1,0,1
2020-01-08 05:00:00,51118.0,30829.0,0,20.74,5.0,0,0,1,0,1
2020-01-08 06:00:00,58201.0,30874.0,0,25.57,6.0,0,0,1,1,0
2020-01-08 07:00:00,63304.0,31355.0,0,32.47,7.0,0,0,1,1,0
2020-01-08 08:00:00,65310.0,31339.0,94,33.07,8.0,0,0,1,1,0
2020-01-08 09:00:00,65718.0,31373.0,659,33.05,9.0,0,0,1,1,0
2020-01-08 10:00:00,66283.0,30973.0,1425,34.18,10.0,0,0,1,1,0
2020-01-08 11:00:00,66699.0,29810.0,1975,39.63,11.0,0,0,1,1,0
2020-01-08 12:00:00,66048.0,27933.0,2052,41.35,12.0,0,0,1,1,0
2020-01-08 13:00:00,65167.0,25815.0,1739,44.83,13.0,0,0,1,1,0
2020-01-08 14:00:00,64296.0,23421.0,1233,46.04,14.0,0,0,1,1,0
2020-01-08 15:00:00,64137.0,20540.0,547,46.33,15.0,0,0,1,1,0
2020-01-08 16:00:00,64679.0,17755.0,29,47.9,16.0,0,0,1,1,0
2020-01-08 17:00:00,66678.0,15655.0,0,51.21,17.0,0,0,1,1,0
2020-01-08 18:00:00,66767.0,14432.0,0,55.92,18.0,0,0,1,1,0
2020-01-08 19:00:00,65618.0,13597.0,0,53.69,19.0,0,0,1,0,1
2020-01-08 20:00:00,62160.0,12677.0,0,48.1,20.0,0,0,1,0,1
2020-01-08 21:00:00,59102.0,11581.0,0,44.92,21.0,0,0,1,0,1
2020-01-08 22:00:00,56838.0,10244.0,0,41.67,22.0,0,0,1,0,1
2020-01-08 23:00:00,53018.0,8789.0,0,39.41,23.0,0,0,1,0,1
2020-01-09 00:00:00,51432.0,7548.0,0,34.08,0.0,0,0,1,0,1
2020-01-09 01:00:00,49557.0,6804.0,0,32.2,1.0,0,0,1,0,1
2020-01-09 02:00:00,48605.0,6894.0,0,32.56,2.0,0,0,1,0,1
2020-01-09 03:00:00,48521.0,7808.0,0,32.35,3.0,0,0,1,0,1
2020-01-09 04:00:00,49514.0,9289.0,0,29.0,4.0,0,0,1,0,1
2020-01-09 05:00:00,52311.0,11146.0,0,30.86,5.0,0,0,1,0,1
2020-01-09 06:00:00,58818.0,13957.0,0,38.95,6.0,0,0,1,1,0
2020-01-09 07:00:00,63655.0,17526.0,0,46.86,7.0,0,0,1,1,0
2020-01-09 08:00:00,65540.0,21712.0,174,47.92,8.0,0,0,1,1,0
2020-01-09 09:00:00,66264.0,25769.0,1340,45.68,9.0,0,0,1,1,0
2020-01-09 10:00:00,66753.0,28253.0,3159,43.61,10.0,0,0,1,1,0
2020-01-09 11:00:00,67339.0,30082.0,4416,40.0,11.0,0,0,1,1,0
2020-01-09 12:00:00,67270.0,31445.0,5215,37.06,12.0,0,0,1,1,0
2020-01-09 13:00:00,66851.0,32319.0,4964,33.45,13.0,0,0,1,1,0
2020-01-09 14:00:00,65876.0,31792.0,3505,32.2,14.0,0,0,1,1,0
2020-01-09 15:00:00,65327.0,31649.0,1391,31.86,15.0,0,0,1,1,0
2020-01-09 16:00:00,65567.0,30785.0,140,32.59,16.0,0,0,1,1,0
2020-01-09 17:00:00,67553.0,30107.0,0,42.85,17.0,0,0,1,1,0
2020-01-09 18:00:00,67860.0,29560.0,0,41.73,18.0,0,0,1,1,0
2020-01-09 19:00:00,66665.0,28557.0,0,40.31,19.0,0,0,1,0,1
2020-01-09 20:00:00,63513.0,27486.0,0,32.96,20.0,0,0,1,0,1
2020-01-09 21:00:00,60661.0,25140.0,0,30.72,21.0,0,0,1,0,1
2020-01-09 22:00:00,58604.0,22454.0,0,31.02,22.0,0,0,1,0,1
2020-01-09 23:00:00,55046.0,21735.0,0,29.14,23.0,0,0,1,0,1
2020-01-10 00:00:00,50056.0,21381.0,0,26.94,0.0,0,0,1,0,1
2020-01-10 01:00:00,48196.0,21969.0,0,26.59,1.0,0,0,1,0,1
2020-01-10 02:00:00,47326.0,23067.0,0,25.81,2.0,0,0,1,0,1
2020-01-10 03:00:00,47393.0,23606.0,0,25.89,3.0,0,0,1,0,1
2020-01-10 04:00:00,48394.0,23623.0,0,26.2,4.0,0,0,1,0,1
2020-01-10 05:00:00,50886.0,24625.0,0,26.95,5.0,0,0,1,0,1
2020-01-10 06:00:00,57049.0,26692.0,0,28.95,6.0,0,0,1,1,0
2020-01-10 07:00:00,62647.0,27048.0,0,43.29,7.0,0,0,1,1,0
2020-01-10 08:00:00,65252.0,27220.0,413,47.4,8.0,0,0,1,1,0
2020-01-10 09:00:00,66153.0,27037.0,2618,40.63,9.0,0,0,1,1,0
2020-01-10 10:00:00,66738.0,26885.0,4813,36.26,10.0,0,0,1,1,0
2020-01-10 11:00:00,67198.0,27413.0,6460,32.05,11.0,0,0,1,1,0
2020-01-10 12:00:00,67035.0,28916.0,6693,28.64,12.0,0,0,1,1,0
2020-01-10 13:00:00,65669.0,28810.0,5291,28.45,13.0,0,0,1,1,0
2020-01-10 14:00:00,64280.0,28629.0,3066,28.23,14.0,0,0,1,1,0
2020-01-10 15:00:00,63554.0,29112.0,1196,29.56,15.0,0,0,1,1,0
2020-01-10 16:00:00,63513.0,30489.0,96,36.43,16.0,0,0,1,1,0
2020-01-10 17:00:00,64882.0,29773.0,0,45.0,17.0,0,0,1,1,0
2020-01-10 18:00:00,64824.0,27470.0,0,46.73,18.0,0,0,1,1,0
2020-01-10 19:00:00,63449.0,24403.0,0,45.94,19.0,0,0,1,0,1
2020-01-10 20:00:00,60128.0,23247.0,0,45.02,20.0,0,0,1,0,1
2020-01-10 21:00:00,57149.0,22158.0,0,41.29,21.0,0,0,1,0,1
2020-01-10 22:00:00,55315.0,19887.0,0,39.9,22.0,0,0,1,0,1
2020-01-10 23:00:00,51967.0,18813.0,0,33.04,23.0,0,0,1,0,1
2020-01-11 00:00:00,49894.0,18141.0,0,35.01,0.0,1,0,0,0,1
2020-01-11 01:00:00,47804.0,16677.0,0,34.0,1.0,1,0,0,0,1
2020-01-11 02:00:00,46746.0,16147.0,0,31.43,2.0,1,0,0,0,1
2020-01-11 03:00:00,46319.0,16597.0,0,29.14,3.0,1,0,0,0,1
2020-01-11 04:00:00,46507.0,16798.0,0,28.86,4.0,1,0,0,0,1
2020-01-11 05:00:00,46860.0,16842.0,0,28.43,5.0,1,0,0,0,1
2020-01-11 06:00:00,48568.0,17894.0,0,29.22,6.0,1,0,0,1,0
2020-01-11 07:00:00,51900.0,16646.0,0,31.22,7.0,1,0,0,1,0
2020-01-11 08:00:00,55242.0,16691.0,215,35.68,8.0,1,0,0,1,0
2020-01-11 09:00:00,57955.0,17016.0,2196,40.0,9.0,1,0,0,1,0
2020-01-11 10:00:00,59408.0,17441.0,5003,38.01,10.0,1,0,0,1,0
2020-01-11 11:00:00,60442.0,18411.0,7349,37.9,11.0,1,0,0,1,0
2020-01-11 12:00:00,60335.0,19762.0,7958,36.08,12.0,1,0,0,1,0
2020-01-11 13:00:00,58849.0,21440.0,7006,32.96,13.0,1,0,0,1,0
2020-01-11 14:00:00,57535.0,22345.0,4976,31.1,14.0,1,0,0,1,0
2020-01-11 15:00:00,57016.0,22826.0,2067,32.25,15.0,1,0,0,1,0
2020-01-11 16:00:00,57755.0,24520.0,220,32.55,16.0,1,0,0,1,0
2020-01-11 17:00:00,60163.0,26408.0,0,40.56,17.0,1,0,0,1,0
2020-01-11 18:00:00,60709.0,27981.0,0,34.46,18.0,1,0,0,1,0
2020-01-11 19:00:00,59216.0,28842.0,0,30.01,19.0,1,0,0,0,1
2020-01-11 20:00:00,55915.0,29950.0,0,25.74,20.0,1,0,0,0,1
2020-01-11 21:00:00,53402.0,30079.0,0,23.73,21.0,1,0,0,0,1
2020-01-11 22:00:00,52404.0,29160.0,0,25.24,22.0,1,0,0,0,1
2020-01-11 23:00:00,49548.0,29304.0,0,20.96,23.0,1,0,0,0,1
2020-01-12 00:00:00,45719.0,29040.0,0,22.82,0.0,0,1,0,0,1
2020-01-12 01:00:00,43580.0,28795.0,0,19.37,1.0,0,1,0,0,1
2020-01-12 02:00:00,42817.0,28789.0,0,18.36,2.0,0,1,0,0,1
2020-01-12 03:00:00,42513.0,29183.0,0,18.34,3.0,0,1,0,0,1
2020-01-12 04:00:00,42684.0,29429.0,0,18.16,4.0,0,1,0,0,1
2020-01-12 05:00:00,42650.0,29782.0,0,18.66,5.0,0,1,0,0,1
2020-01-12 06:00:00,42845.0,30759.0,0,17.39,6.0,0,1,0,1,0
2020-01-12 07:00:00,45127.0,31461.0,0,18.22,7.0,0,1,0,1,0
2020-01-12 08:00:00,47730.0,31837.0,420,22.1,8.0,0,1,0,1,0
2020-01-12 09:00:00,50657.0,32147.0,2841,23.93,9.0,0,1,0,1,0
2020-01-12 10:00:00,53107.0,32982.0,5479,24.23,10.0,0,1,0,1,0
2020-01-12 11:00:00,55161.0,32932.0,6878,24.84,11.0,0,1,0,1,0
2020-01-12 12:00:00,55124.0,33827.0,6904,24.45,12.0,0,1,0,1,0
2020-01-12 13:00:00,53981.0,33912.0,6024,22.46,13.0,0,1,0,1,0
2020-01-12 14:00:00,52995.0,34246.0,4025,20.05,14.0,0,1,0,1,0
2020-01-12 15:00:00,52364.0,34459.0,1619,21.48,15.0,0,1,0,1,0
2020-01-12 16:00:00,53478.0,35212.0,146,24.71,16.0,0,1,0,1,0
2020-01-12 17:00:00,56515.0,36080.0,0,26.5,17.0,0,1,0,1,0
2020-01-12 18:00:00,57928.0,35990.0,0,26.68,18.0,0,1,0,1,0
2020-01-12 19:00:00,56871.0,36022.0,0,26.16,19.0,0,1,0,0,1
2020-01-12 20:00:00,54662.0,36222.0,0,25.62,20.0,0,1,0,0,1
2020-01-12 21:00:00,52964.0,36011.0,0,25.53,21.0,0,1,0,0,1
2020-01-12 22:00:00,52954.0,33649.0,0,27.1,22.0,0,1,0,0,1
2020-01-12 23:00:00,50156.0,31004.0,0,26.14,23.0,0,1,0,0,1
2020-01-13 00:00:00,46103.0,27596.0,0,21.82,0.0,0,0,1,0,1
2020-01-13 01:00:00,44058.0,24835.0,0,23.98,1.0,0,0,1,0,1
2020-01-13 02:00:00,43634.0,21481.0,0,25.23,2.0,0,0,1,0,1
2020-01-13 03:00:00,44085.0,18634.0,0,24.85,3.0,0,0,1,0,1
2020-01-13 04:00:00,45894.0,17030.0,0,25.01,4.0,0,0,1,0,1
2020-01-13 05:00:00,49343.0,16251.0,0,27.32,5.0,0,0,1,0,1
2020-01-13 06:00:00,57261.0,15570.0,0,38.4,6.0,0,0,1,1,0
2020-01-13 07:00:00,63284.0,14826.0,0,48.64,7.0,0,0,1,1,0
2020-01-13 08:00:00,66052.0,15112.0,176,52.93,8.0,0,0,1,1,0
2020-01-13 09:00:00,66555.0,14272.0,1449,49.89,9.0,0,0,1,1,0
2020-01-13 10:00:00,67567.0,13817.0,3413,48.89,10.0,0,0,1,1,0
2020-01-13 11:00:00,67883.0,13522.0,5046,47.2,11.0,0,0,1,1,0
2020-01-13 12:00:00,67848.0,13182.0,5548,47.0,12.0,0,0,1,1,0
2020-01-13 13:00:00,67997.0,12627.0,5110,45.95,13.0,0,0,1,1,0
2020-01-13 14:00:00,67261.0,12473.0,3835,45.0,14.0,0,0,1,1,0
2020-01-13 15:00:00,66250.0,12722.0,1794,45.96,15.0,0,0,1,1,0
2020-01-13 16:00:00,66073.0,14522.0,225,43.68,16.0,0,0,1,1,0
2020-01-13 17:00:00,67730.0,17999.0,0,46.81,17.0,0,0,1,1,0
2020-01-13 18:00:00,67718.0,21564.0,0,45.27,18.0,0,0,1,1,0
2020-01-13 19:00:00,66262.0,24240.0,0,42.55,19.0,0,0,1,0,1
2020-01-13 20:00:00,62643.0,26625.0,0,31.9,20.0,0,0,1,0,1
2020-01-13 21:00:00,60004.0,28636.0,0,26.68,21.0,0,0,1,0,1
2020-01-13 22:00:00,57805.0,29193.0,0,25.96,22.0,0,0,1,0,1
2020-01-13 23:00:00,53953.0,31138.0,0,23.4,23.0,0,0,1,0,1
2020-01-14 00:00:00,52236.0,32355.0,0,22.59,0.0,0,0,1,0,1
2020-01-14 01:00:00,50293.0,34310.0,0,16.5,1.0,0,0,1,0,1
2020-01-14 02:00:00,49584.0,36106.0,0,8.89,2.0,0,0,1,0,1
2020-01-14 03:00:00,49795.0,37280.0,0,1.52,3.0,0,0,1,0,1
2020-01-14 04:00:00,51111.0,37525.0,0,1.58,4.0,0,0,1,0,1
2020-01-14 05:00:00,54134.0,38567.0,0,14.13,5.0,0,0,1,0,1
2020-01-14 06:00:00,61240.0,40866.0,0,25.23,6.0,0,0,1,1,0
2020-01-14 07:00:00,66765.0,41071.0,0,27.13,7.0,0,0,1,1,0
2020-01-14 08:00:00,68988.0,40812.0,438,28.55,8.0,0,0,1,1,0
